id_code,experiment,plate,well,sirna,well_type,target_id
HUVEC-13_1_J18,HUVEC-13,1,J18,sirna_1,,2
HUVEC-13_1_J20,HUVEC-13,1,J20,sirna_1038,,46
HUVEC-13_1_J21,HUVEC-13,1,J21,sirna_206,,259
HUVEC-13_1_J23,HUVEC-13,1,J23,sirna_995,,1134
HUVEC-13_1_K02,HUVEC-13,1,K02,sirna_506,,592
HUVEC-13_1_K03,HUVEC-13,1,K03,sirna_1010,,16
HUVEC-13_1_K04,HUVEC-13,1,K04,sirna_190,,241
HUVEC-13_1_K05,HUVEC-13,1,K05,sirna_586,,680
HUVEC-13_1_K06,HUVEC-13,1,K06,sirna_681,,786
HUVEC-13_1_K07,HUVEC-13,1,K07,sirna_840,,963
HUVEC-13_1_K08,HUVEC-13,1,K08,sirna_182,,232
HUVEC-13_1_K09,HUVEC-13,1,K09,sirna_1029,,36
HUVEC-13_1_K10,HUVEC-13,1,K10,sirna_314,,379
HUVEC-13_1_K11,HUVEC-13,1,K11,sirna_1069,,80
HUVEC-13_1_K12,HUVEC-13,1,K12,sirna_1106,,122
HUVEC-13_1_K13,HUVEC-13,1,K13,sirna_354,,423
HUVEC-13_1_K14,HUVEC-13,1,K14,sirna_495,,579
HUVEC-13_1_K15,HUVEC-13,1,K15,sirna_584,,678
HUVEC-13_1_K16,HUVEC-13,1,K16,sirna_771,,886
HUVEC-13_1_K17,HUVEC-13,1,K17,sirna_20,,252
HUVEC-13_1_K18,HUVEC-13,1,K18,sirna_395,,468
HUVEC-13_1_K19,HUVEC-13,1,K19,sirna_962,,1098
HUVEC-13_1_K20,HUVEC-13,1,K20,sirna_1052,,62
HUVEC-13_1_K21,HUVEC-13,1,K21,sirna_759,,872
HUVEC-13_1_K22,HUVEC-13,1,K22,sirna_923,,1055
HUVEC-13_1_K23,HUVEC-13,1,K23,sirna_337,,404
HUVEC-13_1_L02,HUVEC-13,1,L02,sirna_447,,526
HUVEC-13_1_L03,HUVEC-13,1,L03,sirna_747,,859
HUVEC-13_1_L04,HUVEC-13,1,L04,sirna_836,,958
HUVEC-13_1_L05,HUVEC-13,1,L05,sirna_390,,463
HUVEC-13_1_L06,HUVEC-13,1,L06,sirna_599,,694
HUVEC-13_1_L07,HUVEC-13,1,L07,sirna_467,,548
HUVEC-13_1_L08,HUVEC-13,1,L08,sirna_1022,,29
HUVEC-13_1_L09,HUVEC-13,1,L09,sirna_812,,932
HUVEC-13_1_L10,HUVEC-13,1,L10,sirna_414,,490
HUVEC-13_1_L11,HUVEC-13,1,L11,sirna_346,,414
HUVEC-13_1_L12,HUVEC-13,1,L12,sirna_389,,461
HUVEC-13_1_L13,HUVEC-13,1,L13,sirna_75,,862
HUVEC-13_1_L14,HUVEC-13,1,L14,sirna_307,,371
HUVEC-13_1_L15,HUVEC-13,1,L15,sirna_268,,327
HUVEC-13_1_L16,HUVEC-13,1,L16,sirna_1079,,91
HUVEC-13_1_L17,HUVEC-13,1,L17,sirna_871,,997
HUVEC-13_1_L18,HUVEC-13,1,L18,sirna_1084,,97
HUVEC-13_1_L19,HUVEC-13,1,L19,sirna_1090,,104
HUVEC-13_1_L20,HUVEC-13,1,L20,sirna_336,,403
HUVEC-13_1_L21,HUVEC-13,1,L21,sirna_651,,753
HUVEC-13_1_L22,HUVEC-13,1,L22,sirna_1034,,42
HUVEC-13_1_L23,HUVEC-13,1,L23,sirna_369,,439
HUVEC-13_1_M02,HUVEC-13,1,M02,sirna_108,,92
HUVEC-13_1_M04,HUVEC-13,1,M04,sirna_459,,539
HUVEC-13_1_M05,HUVEC-13,1,M05,sirna_1017,,23
HUVEC-13_1_M06,HUVEC-13,1,M06,sirna_361,,431
HUVEC-13_1_M09,HUVEC-13,1,M09,sirna_1087,,100
HUVEC-13_1_M10,HUVEC-13,1,M10,sirna_1031,,39
HUVEC-13_1_M12,HUVEC-13,1,M12,sirna_580,,674
HUVEC-13_1_M13,HUVEC-13,1,M13,sirna_663,,766
HUVEC-13_1_M14,HUVEC-13,1,M14,sirna_16,,207
HUVEC-13_1_M16,HUVEC-13,1,M16,sirna_790,,907
HUVEC-13_1_M17,HUVEC-13,1,M17,sirna_10,,3
HUVEC-13_1_M18,HUVEC-13,1,M18,sirna_683,,788
HUVEC-13_1_M20,HUVEC-13,1,M20,sirna_944,,1078
HUVEC-13_1_M21,HUVEC-13,1,M21,sirna_589,,683
HUVEC-13_1_M23,HUVEC-13,1,M23,sirna_640,,741
HUVEC-13_1_N02,HUVEC-13,1,N02,sirna_408,,483
HUVEC-13_1_N03,HUVEC-13,1,N03,sirna_69,,795
HUVEC-13_1_N04,HUVEC-13,1,N04,sirna_638,,738
HUVEC-13_1_N05,HUVEC-13,1,N05,sirna_821,,942
HUVEC-13_1_N06,HUVEC-13,1,N06,sirna_446,,525
HUVEC-13_1_N07,HUVEC-13,1,N07,sirna_868,,993
HUVEC-13_1_N08,HUVEC-13,1,N08,sirna_21,,263
HUVEC-13_1_N09,HUVEC-13,1,N09,sirna_999,,1138
HUVEC-13_1_N10,HUVEC-13,1,N10,sirna_503,,589
HUVEC-13_1_N11,HUVEC-13,1,N11,sirna_177,,226
HUVEC-13_1_N12,HUVEC-13,1,N12,sirna_401,,476
HUVEC-13_1_N13,HUVEC-13,1,N13,sirna_742,,854
HUVEC-13_1_N14,HUVEC-13,1,N14,sirna_613,,711
HUVEC-13_1_N15,HUVEC-13,1,N15,sirna_898,,1026
HUVEC-13_1_N16,HUVEC-13,1,N16,sirna_516,,603
HUVEC-13_1_N17,HUVEC-13,1,N17,sirna_1075,,87
HUVEC-13_1_N18,HUVEC-13,1,N18,sirna_145,,191
HUVEC-13_1_N19,HUVEC-13,1,N19,sirna_74,,851
HUVEC-13_1_N20,HUVEC-13,1,N20,sirna_1114,,131
HUVEC-13_1_N21,HUVEC-13,1,N21,sirna_1119,,136
HUVEC-13_1_N22,HUVEC-13,1,N22,sirna_105,,59
HUVEC-13_1_N23,HUVEC-13,1,N23,sirna_736,,847
HUVEC-13_1_O02,HUVEC-13,1,O02,sirna_1059,,69
HUVEC-13_1_O03,HUVEC-13,1,O03,sirna_1050,,60
HUVEC-13_1_O04,HUVEC-13,1,O04,sirna_1130,,149
HUVEC-13_1_O05,HUVEC-13,1,O05,sirna_378,,449
HUVEC-13_1_O06,HUVEC-13,1,O06,sirna_1070,,82
HUVEC-13_1_O07,HUVEC-13,1,O07,sirna_380,,452
HUVEC-13_1_O08,HUVEC-13,1,O08,sirna_829,,950
HUVEC-13_1_O09,HUVEC-13,1,O09,sirna_455,,535
HUVEC-13_1_O10,HUVEC-13,1,O10,sirna_1068,,79
HUVEC-13_1_O11,HUVEC-13,1,O11,sirna_360,,430
HUVEC-13_1_O12,HUVEC-13,1,O12,sirna_838,,960
HUVEC-13_1_O13,HUVEC-13,1,O13,sirna_673,,777
HUVEC-13_1_O14,HUVEC-13,1,O14,sirna_921,,1053
HUVEC-13_1_O15,HUVEC-13,1,O15,sirna_394,,467
HUVEC-13_1_O16,HUVEC-13,1,O16,sirna_285,,346
HUVEC-13_1_O17,HUVEC-13,1,O17,sirna_654,,756
HUVEC-13_1_O18,HUVEC-13,1,O18,sirna_1027,,34
HUVEC-13_1_O19,HUVEC-13,1,O19,sirna_523,,611
HUVEC-13_1_O20,HUVEC-13,1,O20,sirna_481,,564
HUVEC-13_1_O21,HUVEC-13,1,O21,sirna_916,,1047
HUVEC-13_1_O22,HUVEC-13,1,O22,sirna_223,,278
HUVEC-13_1_O23,HUVEC-13,1,O23,sirna_117,,160
HUVEC-13_2_B03,HUVEC-13,2,B03,sirna_1061,,72
HUVEC-13_2_B04,HUVEC-13,2,B04,sirna_438,,516
HUVEC-13_2_B05,HUVEC-13,2,B05,sirna_345,,413
HUVEC-13_2_B06,HUVEC-13,2,B06,sirna_243,,300
HUVEC-13_2_B07,HUVEC-13,2,B07,sirna_991,,1130
HUVEC-13_2_B08,HUVEC-13,2,B08,sirna_220,,275
HUVEC-13_2_B09,HUVEC-13,2,B09,sirna_762,,876
HUVEC-13_2_B10,HUVEC-13,2,B10,sirna_424,,501
HUVEC-13_2_B11,HUVEC-13,2,B11,sirna_798,,915
HUVEC-13_2_B12,HUVEC-13,2,B12,sirna_896,,1024
HUVEC-13_2_B13,HUVEC-13,2,B13,sirna_761,,875
HUVEC-13_2_B14,HUVEC-13,2,B14,sirna_933,,1066
HUVEC-13_2_B15,HUVEC-13,2,B15,sirna_797,,914
HUVEC-13_2_B16,HUVEC-13,2,B16,sirna_945,,1079
HUVEC-13_2_B17,HUVEC-13,2,B17,sirna_351,,420
HUVEC-13_2_B18,HUVEC-13,2,B18,sirna_1001,,6
HUVEC-13_2_B19,HUVEC-13,2,B19,sirna_339,,406
HUVEC-13_2_B20,HUVEC-13,2,B20,sirna_127,,171
HUVEC-13_2_B21,HUVEC-13,2,B21,sirna_398,,471
HUVEC-13_2_B22,HUVEC-13,2,B22,sirna_228,,283
HUVEC-13_2_B23,HUVEC-13,2,B23,sirna_500,,586
HUVEC-13_2_C02,HUVEC-13,2,C02,sirna_557,,648
HUVEC-13_2_C04,HUVEC-13,2,C04,sirna_892,,1020
HUVEC-13_2_C05,HUVEC-13,2,C05,sirna_882,,1009
HUVEC-13_2_C06,HUVEC-13,2,C06,sirna_980,,1118
HUVEC-13_2_C08,HUVEC-13,2,C08,sirna_236,,292
HUVEC-13_2_C09,HUVEC-13,2,C09,sirna_648,,749
HUVEC-13_2_C10,HUVEC-13,2,C10,sirna_332,,399
HUVEC-13_2_C12,HUVEC-13,2,C12,sirna_121,,165
HUVEC-13_2_C13,HUVEC-13,2,C13,sirna_1091,,105
HUVEC-13_2_C14,HUVEC-13,2,C14,sirna_692,,798
HUVEC-13_2_C16,HUVEC-13,2,C16,sirna_94,,1073
HUVEC-13_2_C17,HUVEC-13,2,C17,sirna_826,,947
HUVEC-13_2_C18,HUVEC-13,2,C18,sirna_796,,913
HUVEC-13_2_C20,HUVEC-13,2,C20,sirna_266,,325
HUVEC-13_2_C21,HUVEC-13,2,C21,sirna_12,,163
HUVEC-13_2_C23,HUVEC-13,2,C23,sirna_608,,705
HUVEC-13_2_D02,HUVEC-13,2,D02,sirna_614,,712
HUVEC-13_2_D03,HUVEC-13,2,D03,sirna_583,,677
HUVEC-13_2_D04,HUVEC-13,2,D04,sirna_212,,266
HUVEC-13_2_D05,HUVEC-13,2,D05,sirna_453,,533
HUVEC-13_2_D06,HUVEC-13,2,D06,sirna_764,,878
HUVEC-13_2_D07,HUVEC-13,2,D07,sirna_442,,521
HUVEC-13_2_D08,HUVEC-13,2,D08,sirna_114,,157
HUVEC-13_2_D09,HUVEC-13,2,D09,sirna_116,,159
HUVEC-13_2_D10,HUVEC-13,2,D10,sirna_731,,842
HUVEC-13_2_D11,HUVEC-13,2,D11,sirna_904,,1034
HUVEC-13_2_D12,HUVEC-13,2,D12,sirna_719,,828
HUVEC-13_2_D13,HUVEC-13,2,D13,sirna_352,,421
HUVEC-13_2_D14,HUVEC-13,2,D14,sirna_257,,315
HUVEC-13_2_D15,HUVEC-13,2,D15,sirna_1058,,68
HUVEC-13_2_D16,HUVEC-13,2,D16,sirna_313,,378
HUVEC-13_2_D17,HUVEC-13,2,D17,sirna_793,,910
HUVEC-13_2_D18,HUVEC-13,2,D18,sirna_463,,544
HUVEC-13_2_D19,HUVEC-13,2,D19,sirna_31,,374
HUVEC-13_2_D20,HUVEC-13,2,D20,sirna_1015,,21
HUVEC-13_2_D21,HUVEC-13,2,D21,sirna_833,,955
HUVEC-13_2_D22,HUVEC-13,2,D22,sirna_152,,199
HUVEC-13_2_D23,HUVEC-13,2,D23,sirna_288,,349
HUVEC-13_2_E02,HUVEC-13,2,E02,sirna_507,,593
HUVEC-13_2_E03,HUVEC-13,2,E03,sirna_167,,215
HUVEC-13_2_E04,HUVEC-13,2,E04,sirna_598,,693
HUVEC-13_2_E05,HUVEC-13,2,E05,sirna_960,,1096
HUVEC-13_2_E06,HUVEC-13,2,E06,sirna_513,,600
HUVEC-13_2_E07,HUVEC-13,2,E07,sirna_511,,598
HUVEC-13_2_E08,HUVEC-13,2,E08,sirna_415,,491
HUVEC-13_2_E09,HUVEC-13,2,E09,sirna_175,,224
HUVEC-13_2_E10,HUVEC-13,2,E10,sirna_162,,210
HUVEC-13_2_E11,HUVEC-13,2,E11,sirna_370,,441
HUVEC-13_2_E12,HUVEC-13,2,E12,sirna_965,,1101
HUVEC-13_2_E13,HUVEC-13,2,E13,sirna_417,,493
HUVEC-13_2_E14,HUVEC-13,2,E14,sirna_166,,214
HUVEC-13_2_E15,HUVEC-13,2,E15,sirna_590,,685
HUVEC-13_2_E16,HUVEC-13,2,E16,sirna_1023,,30
HUVEC-13_2_E17,HUVEC-13,2,E17,sirna_815,,935
HUVEC-13_2_E18,HUVEC-13,2,E18,sirna_940,,1074
HUVEC-13_2_E19,HUVEC-13,2,E19,sirna_277,,337
HUVEC-13_2_E20,HUVEC-13,2,E20,sirna_36,,429
HUVEC-13_2_E21,HUVEC-13,2,E21,sirna_738,,849
HUVEC-13_2_E22,HUVEC-13,2,E22,sirna_525,,613
HUVEC-13_2_E23,HUVEC-13,2,E23,sirna_1006,,11
HUVEC-13_2_F02,HUVEC-13,2,F02,sirna_531,,620
HUVEC-13_2_F04,HUVEC-13,2,F04,sirna_808,,927
HUVEC-13_2_F05,HUVEC-13,2,F05,sirna_474,,556
HUVEC-13_2_F06,HUVEC-13,2,F06,sirna_271,,331
HUVEC-13_2_F08,HUVEC-13,2,F08,sirna_1063,,74
HUVEC-13_2_F09,HUVEC-13,2,F09,sirna_591,,686
HUVEC-13_2_F10,HUVEC-13,2,F10,sirna_388,,460
HUVEC-13_2_F12,HUVEC-13,2,F12,sirna_431,,509
HUVEC-13_2_F13,HUVEC-13,2,F13,sirna_290,,352
HUVEC-13_2_F14,HUVEC-13,2,F14,sirna_1072,,84
HUVEC-13_2_F16,HUVEC-13,2,F16,sirna_901,,1031
HUVEC-13_2_F17,HUVEC-13,2,F17,sirna_582,,676
HUVEC-13_2_F18,HUVEC-13,2,F18,sirna_563,,655
HUVEC-13_2_F20,HUVEC-13,2,F20,sirna_1002,,7
HUVEC-13_2_F21,HUVEC-13,2,F21,sirna_194,,245
HUVEC-13_2_F23,HUVEC-13,2,F23,sirna_755,,868
HUVEC-13_2_G02,HUVEC-13,2,G02,sirna_911,,1042
HUVEC-13_2_G03,HUVEC-13,2,G03,sirna_961,,1097
HUVEC-13_2_G04,HUVEC-13,2,G04,sirna_214,,268
HUVEC-13_2_G05,HUVEC-13,2,G05,sirna_132,,177
HUVEC-13_2_G06,HUVEC-13,2,G06,sirna_262,,321
HUVEC-13_2_G07,HUVEC-13,2,G07,sirna_1007,,12
HUVEC-13_2_G08,HUVEC-13,2,G08,sirna_1049,,58
HUVEC-13_2_G09,HUVEC-13,2,G09,sirna_632,,732
HUVEC-13_2_G10,HUVEC-13,2,G10,sirna_143,,189
HUVEC-13_2_G11,HUVEC-13,2,G11,sirna_1074,,86
HUVEC-13_2_G12,HUVEC-13,2,G12,sirna_520,,608
HUVEC-13_2_G13,HUVEC-13,2,G13,sirna_137,,182
HUVEC-13_2_G14,HUVEC-13,2,G14,sirna_505,,591
HUVEC-13_2_G15,HUVEC-13,2,G15,sirna_283,,344
HUVEC-13_2_G16,HUVEC-13,2,G16,sirna_772,,887
HUVEC-13_2_G17,HUVEC-13,2,G17,sirna_889,,1016
HUVEC-13_2_G18,HUVEC-13,2,G18,sirna_299,,361
HUVEC-13_2_G19,HUVEC-13,2,G19,sirna_433,,511
HUVEC-13_2_G20,HUVEC-13,2,G20,sirna_1018,,24
HUVEC-13_2_G21,HUVEC-13,2,G21,sirna_330,,397
HUVEC-13_2_G22,HUVEC-13,2,G22,sirna_571,,664
HUVEC-13_2_G23,HUVEC-13,2,G23,sirna_142,,188
HUVEC-13_2_H02,HUVEC-13,2,H02,sirna_489,,572
HUVEC-13_2_H04,HUVEC-13,2,H04,sirna_227,,282
HUVEC-13_2_H05,HUVEC-13,2,H05,sirna_115,,158
HUVEC-13_2_H06,HUVEC-13,2,H06,sirna_1040,,49
HUVEC-13_2_H08,HUVEC-13,2,H08,sirna_963,,1099
HUVEC-13_2_H09,HUVEC-13,2,H09,sirna_832,,954
HUVEC-13_2_H10,HUVEC-13,2,H10,sirna_873,,999
HUVEC-13_2_H12,HUVEC-13,2,H12,sirna_1036,,44
HUVEC-13_2_H13,HUVEC-13,2,H13,sirna_219,,273
HUVEC-13_2_H14,HUVEC-13,2,H14,sirna_386,,458
HUVEC-13_2_H16,HUVEC-13,2,H16,sirna_938,,1071
HUVEC-13_2_H17,HUVEC-13,2,H17,sirna_885,,1012
HUVEC-13_2_H18,HUVEC-13,2,H18,sirna_333,,400
HUVEC-13_2_H20,HUVEC-13,2,H20,sirna_258,,316
HUVEC-13_2_H21,HUVEC-13,2,H21,sirna_710,,819
HUVEC-13_2_H23,HUVEC-13,2,H23,sirna_936,,1069
HUVEC-13_2_I02,HUVEC-13,2,I02,sirna_1128,,146
HUVEC-13_2_I03,HUVEC-13,2,I03,sirna_172,,221
HUVEC-13_2_I04,HUVEC-13,2,I04,sirna_1051,,61
HUVEC-13_2_I05,HUVEC-13,2,I05,sirna_451,,531
HUVEC-13_2_I06,HUVEC-13,2,I06,sirna_363,,433
HUVEC-13_2_I07,HUVEC-13,2,I07,sirna_1107,,123
HUVEC-13_2_I08,HUVEC-13,2,I08,sirna_856,,980
HUVEC-13_2_I09,HUVEC-13,2,I09,sirna_949,,1083
HUVEC-13_2_I10,HUVEC-13,2,I10,sirna_150,,197
HUVEC-13_2_I11,HUVEC-13,2,I11,sirna_956,,1091
HUVEC-13_2_I12,HUVEC-13,2,I12,sirna_522,,610
HUVEC-13_2_I13,HUVEC-13,2,I13,sirna_265,,324
HUVEC-13_2_I14,HUVEC-13,2,I14,sirna_441,,520
HUVEC-13_2_I15,HUVEC-13,2,I15,sirna_704,,812
HUVEC-13_2_I16,HUVEC-13,2,I16,sirna_1077,,89
HUVEC-13_2_I17,HUVEC-13,2,I17,sirna_1000,,5
HUVEC-13_2_I18,HUVEC-13,2,I18,sirna_368,,438
HUVEC-13_2_I19,HUVEC-13,2,I19,sirna_19,,240
HUVEC-13_2_I20,HUVEC-13,2,I20,sirna_244,,301
HUVEC-13_2_I21,HUVEC-13,2,I21,sirna_207,,260
HUVEC-13_2_I22,HUVEC-13,2,I22,sirna_396,,469
HUVEC-13_2_I23,HUVEC-13,2,I23,sirna_168,,216
HUVEC-13_2_J02,HUVEC-13,2,J02,sirna_35,,418
HUVEC-13_2_J04,HUVEC-13,2,J04,sirna_151,,198
HUVEC-13_2_J05,HUVEC-13,2,J05,sirna_1113,,130
HUVEC-13_2_J06,HUVEC-13,2,J06,sirna_909,,1039
HUVEC-13_2_J08,HUVEC-13,2,J08,sirna_329,,395
HUVEC-13_2_J09,HUVEC-13,2,J09,sirna_203,,256
HUVEC-13_2_J10,HUVEC-13,2,J10,sirna_982,,1120
HUVEC-13_2_J12,HUVEC-13,2,J12,sirna_538,,627
HUVEC-13_2_J13,HUVEC-13,2,J13,sirna_379,,450
HUVEC-13_2_J14,HUVEC-13,2,J14,sirna_98,,1117
HUVEC-13_2_J16,HUVEC-13,2,J16,sirna_988,,1126
HUVEC-13_2_J17,HUVEC-13,2,J17,sirna_713,,822
HUVEC-13_2_J18,HUVEC-13,2,J18,sirna_160,,208
HUVEC-13_2_J20,HUVEC-13,2,J20,sirna_541,,631
HUVEC-13_2_J21,HUVEC-13,2,J21,sirna_29,,351
HUVEC-13_2_J23,HUVEC-13,2,J23,sirna_1086,,99
HUVEC-13_2_K02,HUVEC-13,2,K02,sirna_353,,422
HUVEC-13_2_K03,HUVEC-13,2,K03,sirna_807,,926
HUVEC-13_2_K04,HUVEC-13,2,K04,sirna_460,,541
HUVEC-13_2_K05,HUVEC-13,2,K05,sirna_844,,967
HUVEC-13_2_K06,HUVEC-13,2,K06,sirna_677,,781
HUVEC-13_2_K07,HUVEC-13,2,K07,sirna_205,,258
HUVEC-13_2_K08,HUVEC-13,2,K08,sirna_171,,220
HUVEC-13_2_K09,HUVEC-13,2,K09,sirna_637,,737
HUVEC-13_2_K10,HUVEC-13,2,K10,sirna_975,,1112
HUVEC-13_2_K11,HUVEC-13,2,K11,sirna_472,,554
HUVEC-13_2_K12,HUVEC-13,2,K12,sirna_27,,329
HUVEC-13_2_K13,HUVEC-13,2,K13,sirna_787,,903
HUVEC-13_2_K14,HUVEC-13,2,K14,sirna_477,,559
HUVEC-13_2_K15,HUVEC-13,2,K15,sirna_83,,951
HUVEC-13_2_K16,HUVEC-13,2,K16,sirna_675,,779
HUVEC-13_2_K17,HUVEC-13,2,K17,sirna_706,,814
HUVEC-13_2_K18,HUVEC-13,2,K18,sirna_1071,,83
HUVEC-13_2_K19,HUVEC-13,2,K19,sirna_533,,622
HUVEC-13_2_K20,HUVEC-13,2,K20,sirna_1103,,119
HUVEC-13_2_K21,HUVEC-13,2,K21,sirna_984,,1122
HUVEC-13_2_K22,HUVEC-13,2,K22,sirna_902,,1032
HUVEC-13_2_K23,HUVEC-13,2,K23,sirna_287,,348
HUVEC-13_2_L02,HUVEC-13,2,L02,sirna_633,,733
HUVEC-13_2_L03,HUVEC-13,2,L03,sirna_101,,15
HUVEC-13_2_L04,HUVEC-13,2,L04,sirna_316,,381
HUVEC-13_2_L05,HUVEC-13,2,L05,sirna_125,,169
HUVEC-13_2_L06,HUVEC-13,2,L06,sirna_421,,498
HUVEC-13_2_L07,HUVEC-13,2,L07,sirna_546,,636
HUVEC-13_2_L08,HUVEC-13,2,L08,sirna_1048,,57
HUVEC-13_2_L09,HUVEC-13,2,L09,sirna_133,,178
HUVEC-13_2_L11,HUVEC-13,2,L11,sirna_568,,660
HUVEC-13_2_L12,HUVEC-13,2,L12,sirna_294,,356
HUVEC-13_2_L13,HUVEC-13,2,L13,sirna_178,,227
HUVEC-13_2_L14,HUVEC-13,2,L14,sirna_532,,621
HUVEC-13_2_L15,HUVEC-13,2,L15,sirna_920,,1052
HUVEC-13_2_L16,HUVEC-13,2,L16,sirna_530,,619
HUVEC-13_2_L17,HUVEC-13,2,L17,sirna_349,,417
HUVEC-13_2_L18,HUVEC-13,2,L18,sirna_387,,459
HUVEC-13_2_L19,HUVEC-13,2,L19,sirna_629,,728
HUVEC-13_2_L20,HUVEC-13,2,L20,sirna_221,,276
HUVEC-13_2_L21,HUVEC-13,2,L21,sirna_1093,,107
HUVEC-13_2_L22,HUVEC-13,2,L22,sirna_732,,843
HUVEC-13_2_L23,HUVEC-13,2,L23,sirna_658,,760
HUVEC-13_2_M02,HUVEC-13,2,M02,sirna_768,,882
HUVEC-13_2_M04,HUVEC-13,2,M04,sirna_869,,994
HUVEC-13_2_M05,HUVEC-13,2,M05,sirna_1060,,71
HUVEC-13_2_M06,HUVEC-13,2,M06,sirna_1120,,138
HUVEC-13_2_M09,HUVEC-13,2,M09,sirna_687,,792
HUVEC-13_2_M10,HUVEC-13,2,M10,sirna_173,,222
HUVEC-13_2_M12,HUVEC-13,2,M12,sirna_373,,444
HUVEC-13_2_M13,HUVEC-13,2,M13,sirna_135,,180
HUVEC-13_2_M14,HUVEC-13,2,M14,sirna_775,,890
HUVEC-13_2_M16,HUVEC-13,2,M16,sirna_176,,225
HUVEC-13_2_M17,HUVEC-13,2,M17,sirna_847,,970
HUVEC-13_2_M18,HUVEC-13,2,M18,sirna_407,,482
HUVEC-13_2_M20,HUVEC-13,2,M20,sirna_1099,,113
HUVEC-13_2_M21,HUVEC-13,2,M21,sirna_696,,802
HUVEC-13_2_M23,HUVEC-13,2,M23,sirna_957,,1092
HUVEC-13_2_N02,HUVEC-13,2,N02,sirna_722,,832
HUVEC-13_2_N03,HUVEC-13,2,N03,sirna_971,,1108
HUVEC-13_2_N04,HUVEC-13,2,N04,sirna_443,,522
HUVEC-13_2_N05,HUVEC-13,2,N05,sirna_897,,1025
HUVEC-13_2_N06,HUVEC-13,2,N06,sirna_686,,791
HUVEC-13_2_N07,HUVEC-13,2,N07,sirna_81,,929
HUVEC-13_2_N08,HUVEC-13,2,N08,sirna_91,,1040
HUVEC-13_2_N09,HUVEC-13,2,N09,sirna_743,,855
HUVEC-13_2_N10,HUVEC-13,2,N10,sirna_566,,658
HUVEC-13_2_N11,HUVEC-13,2,N11,sirna_592,,687
HUVEC-13_2_N12,HUVEC-13,2,N12,sirna_674,,778
HUVEC-13_2_N13,HUVEC-13,2,N13,sirna_824,,945
HUVEC-13_2_N14,HUVEC-13,2,N14,sirna_604,,701
HUVEC-13_2_N15,HUVEC-13,2,N15,sirna_913,,1044
HUVEC-13_2_N16,HUVEC-13,2,N16,sirna_211,,265
HUVEC-13_2_N17,HUVEC-13,2,N17,sirna_1026,,33
HUVEC-13_2_N18,HUVEC-13,2,N18,sirna_53,,618
HUVEC-13_2_N19,HUVEC-13,2,N19,sirna_691,,797
HUVEC-13_2_N20,HUVEC-13,2,N20,sirna_564,,656
HUVEC-13_2_N21,HUVEC-13,2,N21,sirna_549,,639
HUVEC-13_2_N22,HUVEC-13,2,N22,sirna_1057,,67
HUVEC-13_2_N23,HUVEC-13,2,N23,sirna_420,,497
HUVEC-13_2_O02,HUVEC-13,2,O02,sirna_120,,164
HUVEC-13_2_O03,HUVEC-13,2,O03,sirna_989,,1127
HUVEC-13_2_O04,HUVEC-13,2,O04,sirna_1024,,31
HUVEC-13_2_O05,HUVEC-13,2,O05,sirna_950,,1085
HUVEC-13_2_O06,HUVEC-13,2,O06,sirna_769,,883
HUVEC-13_2_O07,HUVEC-13,2,O07,sirna_1108,,124
HUVEC-13_2_O08,HUVEC-13,2,O08,sirna_698,,804
HUVEC-13_2_O09,HUVEC-13,2,O09,sirna_926,,1058
HUVEC-13_2_O10,HUVEC-13,2,O10,sirna_509,,595
HUVEC-13_2_O11,HUVEC-13,2,O11,sirna_925,,1057
HUVEC-13_2_O12,HUVEC-13,2,O12,sirna_366,,436
HUVEC-13_2_O13,HUVEC-13,2,O13,sirna_1110,,127
HUVEC-13_2_O14,HUVEC-13,2,O14,sirna_371,,442
HUVEC-13_2_O15,HUVEC-13,2,O15,sirna_794,,911
HUVEC-13_2_O16,HUVEC-13,2,O16,sirna_891,,1019
HUVEC-13_2_O17,HUVEC-13,2,O17,sirna_260,,319
HUVEC-13_2_O18,HUVEC-13,2,O18,sirna_594,,689
HUVEC-13_2_O19,HUVEC-13,2,O19,sirna_248,,305
HUVEC-13_2_O20,HUVEC-13,2,O20,sirna_470,,552
HUVEC-13_2_O21,HUVEC-13,2,O21,sirna_791,,908
HUVEC-13_2_O22,HUVEC-13,2,O22,sirna_1122,,140
HUVEC-13_2_O23,HUVEC-13,2,O23,sirna_879,,1005
HUVEC-13_3_B03,HUVEC-13,3,B03,sirna_129,,173
HUVEC-13_3_B04,HUVEC-13,3,B04,sirna_688,,793
HUVEC-13_3_B05,HUVEC-13,3,B05,sirna_251,,309
HUVEC-13_3_B06,HUVEC-13,3,B06,sirna_95,,1084
HUVEC-13_3_B07,HUVEC-13,3,B07,sirna_749,,861
HUVEC-13_3_B08,HUVEC-13,3,B08,sirna_86,,984
HUVEC-13_3_B09,HUVEC-13,3,B09,sirna_880,,1007
HUVEC-13_3_B10,HUVEC-13,3,B10,sirna_668,,771
HUVEC-13_3_B11,HUVEC-13,3,B11,sirna_292,,354
HUVEC-13_3_B12,HUVEC-13,3,B12,sirna_15,,196
HUVEC-13_3_B13,HUVEC-13,3,B13,sirna_1085,,98
HUVEC-13_3_B14,HUVEC-13,3,B14,sirna_427,,504
HUVEC-13_3_B15,HUVEC-13,3,B15,sirna_229,,284
HUVEC-13_3_B16,HUVEC-13,3,B16,sirna_661,,764
